code,name,2012_Population,2012_Deaths,2012_Standardised_death_rate,2013_Population,2013_Deaths,2013_Standardised_death_rate,2014_Population,2014_Deaths,2014_Standardised_death_rate,2015_Population,2015_Deaths,2015_Standardised_death_rate,2016_Population,2016_Deaths,2016_Standardised_death_rate,2017_Population,2017_Deaths,2017_Standardised_death_rate,2018_Population,2018_Deaths,2018_Standardised_death_rate,2019_Population,2019_Deaths,2020_Population,2020_Deaths,2019_Standardised_death_rate,2020_Standardised_death_rate
502011021,Dawesville - Bouvard,6192,28,5.6,6489,15,,6743,17,,7034,33,3.4,7337,25,3.8,7558,23,3.9,7935,33,3.4,8178.42857142852,30.4285714285711,8462.75,31.8214285714284,3.58571428571435,3.76428571428579
502011022,Falcon - Wannanup,8297,41,4.4,8769,46,4.2,8876,31,3.7,8975,49,3.7,9060,39,3.4,9213,60,4,9235,53,3.7,9472.99999999994,55.8571428571422,9611.78571428562,58.4285714285707,3.47142857142862,3.37142857142862
502011023,Greenfields,10323,114,6.4,10266,118,6.4,10211,129,6.8,10182,117,6.7,10139,116,6.3,10003,136,6.3,9906,112,6.1,9883.00000000003,122.714285714286,9816.96428571432,123.321428571428,6.20000000000002,6.14285714285717
502011024,Halls Head - Erskine,18487,121,5.2,18816,121,5.1,19002,138,5,19092,133,5,19145,143,5,19276,129,4.6,19454,152,4.5,19605.1428571428,150.142857142856,19746.7142857143,154.214285714285,4.47142857142862,4.36071428571432
502011025,Mandurah,9237,104,6.8,9373,121,7.1,9459,116,7,9502,119,7.1,9491,122,6.9,9179,116,7,9009,113,7,9172.85714285716,119.142857142857,9135.7142857143,119.964285714285,7.02857142857142,7.03928571428571
502011026,Mandurah - East,5312,20,3.9,5513,30,3.7,5703,46,4.2,5868,35,4.6,6019,39,5,6167,42,4.5,6367,40,4.5,6533.99999999994,46.9999999999991,6705.03571428568,49.7499999999991,4.94285714285712,5.0928571428571
502011027,Mandurah - North,14528,81,5,15795,77,4.8,16803,112,5,17556,104,5.1,18251,105,5.3,18932,108,5.1,19708,126,5.3,20690.7142857139,128.999999999998,21521.4999999998,135.785714285712,5.34285714285716,5.40714285714287
502011028,Mandurah - South,10052,149,7.5,10338,142,7.5,10361,151,7.9,10394,144,7.5,10397,175,7.6,10428,172,7.9,10468,144,7.8,10557.4285714286,163.714285714285,10609.7142857143,166.178571428571,7.87142857142855,7.92142857142855
502011029,Pinjarra,8815,62,5.7,9185,60,5.6,9474,71,5.6,9688,69,5.6,9824,59,5.3,9835,82,5.2,9949,78,5.2,10260.2857142857,80.1428571428578,10440.7142857143,83,5.08571428571432,4.99285714285716
503011030,City Beach,6927,37,3.1,7032,31,2.9,7032,37,3.1,6999,41,3.1,6936,43,3.5,6955,35,3.5,6945,42,,6947.14285714286,42.1428571428569,6940.14285714286,43.1785714285711,1.64285714285711,1.36785714285713
503011031,Claremont (WA),8268,79,4.7,8411,78,4.7,8503,95,5,8583,105,5.5,8638,93,5.6,8660,109,5.7,8635,92,5.5,8776,107.142857142855,8837.92857142857,110.67857142857,5.95714285714286,6.1357142857143
503011032,Cottesloe,8106,59,4.8,8179,53,4.8,8143,54,4.4,8033,54,4.3,7868,57,4.7,7911,43,4.5,7939,60,4.7,7838.14285714287,52.2857142857146,7791.28571428574,51.7857142857146,4.51428571428572,4.49285714285715
503011033,Floreat,7912,19,,8132,22,2.4,8186,33,2.7,8233,38,3.3,8257,21,3.3,8497,25,2.9,8738,23,2.4,8747.71428571429,26.7142857142856,8864.82142857145,26.9285714285712,3.6857142857142,3.99999999999989
503011034,Mosman Park - Peppermint Grove,10884,87,6.2,10911,59,5.5,10909,73,5.4,10897,94,5.6,10875,98,6.5,10858,76,6.6,10788,71,5.8,10813.4285714286,81.2857142857145,10798.1428571429,81.6785714285716,6.24285714285713,6.31785714285715
503011035,Nedlands - Dalkeith - Crawley,19342,104,4.8,19677,125,4.9,19787,115,4.7,19638,129,5,19446,103,4.5,19540,110,4.3,19462,93,3.8,19519.5714285714,100.571428571428,19510.4642857143,97.8928571428569,3.94285714285718,3.78571428571433
503011036,Swanbourne - Mount Claremont,8627,39,3.3,8793,38,3.3,8918,38,3.5,9034,33,3.4,9107,34,3.2,9235,35,3,9493,31,2.6,9553.99999999994,30.5714285714294,9685.1071428571,29.3571428571436,2.75714285714287,2.65000000000001
503021037,Kings Park (WA),34,0,,34,0,,36,0,,36,0,,36,0,,36,0,,36,0,,36.8571428571428,0,37.2142857142856,0,0,0
503021038,Mount Hawthorn - Leederville,11076,39,4.7,11182,38,4.6,11225,43,4.4,11260,41,4.6,11254,44,4.9,11211,53,5.1,11377,63,5.9,11367.8571428571,60.5714285714285,11403.2142857143,64.25,5.61428571428564,5.79642857142852
503021039,Mount Lawley - Inglewood,17383,102,5.6,17423,112,5.7,17397,102,5.6,17353,100,5.6,17276,113,5.6,17282,108,5.5,17159,88,5,17171.1428571429,98.0000000000005,17132.75,96.6071428571431,5.19999999999999,5.12142857142857
503021040,North Perth,9162,87,6.9,9226,78,6.8,9219,99,7.8,9219,90,7.4,9197,83,7.4,9251,83,6.8,9260,76,6.7,9265.14285714285,79.5714285714289,9276.64285714285,78.178571428572,6.97142857142856,6.93571428571428
503021041,Perth City,29910,115,5.8,31504,130,5.8,32392,132,5.8,33122,146,6,33811,147,6,34369,147,5.8,34931,124,5.3,36035.857142857,145.285714285714,36829.142857143,147.999999999999,5.59999999999999,5.55357142857143
503021042,Subiaco - Shenton Park,16405,117,6.1,16702,132,6.2,16926,136,6.4,17147,139,6.6,17231,144,6.4,17394,116,5.7,17364,139,5.4,17676.4285714285,137.857142857142,17839.5,139.357142857142,5.67142857142861,5.56071428571431
503021043,Wembley - West Leederville - Glendalough,18213,159,7.3,18578,133,6.5,18682,130,5.8,18710,171,5.8,18727,130,5.7,18781,136,5.9,18546,143,5.4,18812.4285714286,137.142857142858,18864.2142857143,135.642857142858,5.05714285714299,4.80714285714299
504011044,Bassendean - Eden Hill - Ashfield,15527,103,5.4,15828,116,5.9,16003,105,6.2,15842,105,6.1,15613,102,5.7,15620,123,5.6,15739,109,5.6,15714.5714285714,113.142857142856,15708.5,114.178571428571,5.71428571428571,5.69642857142856
504011045,Bayswater - Embleton - Bedford,23092,230,7.5,23640,216,7.1,23866,199,6.9,23905,243,7,23892,250,7,23901,235,7.3,23997,223,7.1,24222.2857142857,237.714285714285,24338.8214285714,240.142857142857,7.02857142857144,7.00357142857144
504011046,Maylands,13325,91,7.4,13383,80,7.2,13357,95,7.8,13332,90,7.9,13271,85,8.1,13159,77,7.4,13088,78,6.8,13095.7142857143,77.2857142857142,13051.25,75.3214285714284,7.35714285714286,7.31785714285715
504011047,Morley,22219,102,4.6,22552,129,4.6,22635,116,4.3,22665,114,4.4,22591,139,4.4,22549,126,4.4,22390,135,4.6,22580.5714285714,139.571428571428,22597.1071428571,143.714285714286,4.42857142857143,4.41785714285714
504011048,Noranda,8747,53,5.2,8739,89,5.2,8626,59,5.1,8473,55,5.1,8280,75,5,8170,61,5.4,8026,78,6.1,7916.28571428574,72.1428571428564,7786.03571428574,73.3928571428564,5.72857142857137,5.83571428571423
504021049,Chidlow,4452,15,,4643,11,,4711,10,,4783,16,,4841,7,,4881,16,,4824,15,,4979.57142857141,13.8571428571428,5041.07142857141,14.1071428571428,0,0
504021050,Glen Forrest - Darlington,7490,28,3.6,7521,31,3.5,7510,27,3.4,7446,17,,7326,34,3.2,7224,30,3.5,7262,26,3.8,7188.14285714287,27.4285714285714,7135.92857142858,27.3928571428571,3.05714285714287,3.07142857142858
504021051,Helena Valley - Koongamia,5011,15,,5150,20,3.8,5291,24,4,5409,23,4.6,5487,20,4.6,5585,30,4.6,5696,25,4.2,5821.42857142855,29,5932.89285714284,30.6428571428569,5.79999999999973,6.3285714285712
504021052,Malmalling - Reservoir,15,0,,14,0,,12,0,,11,0,,10,0,,10,0,,10,0,,8.14285714285757,0,7.25000000000046,0,0,0
504021053,Mundaring,13485,39,3.4,13631,64,3.5,13476,76,3.9,13317,62,4.2,13136,73,4.4,13025,75,4.5,13068,66,4.6,12905,79.2857142857129,12804.8928571428,82.8571428571422,4.94285714285712,5.16071428571428
504021054,Swan View - Greenmount - Midvale,12701,97,6.2,12729,76,5.6,12698,80,4.9,12602,115,5.1,12400,93,5.5,12188,124,6.3,12145,94,5.9,12059.2857142857,111.285714285714,11950.4285714286,114.857142857143,5.8,5.83928571428572
504031055,Avon Valley National Park,3,0,,3,0,,4,0,,5,0,,7,0,,7,0,,7,0,,8.4285714285711,0,9.24999999999955,0,0,0
504031056,Ballajura,20373,58,4.5,20408,54,3.9,20285,57,3.7,19944,59,3.4,19342,64,3.7,19065,78,4.3,18942,79,4.7,18633.8571428572,81,18350.9285714286,85.2142857142862,4.22857142857144,4.27857142857144
504031057,Beechboro,16576,50,4.6,17214,52,4.6,17874,51,4.9,18407,50,5.1,18896,59,5.4,19115,58,5.3,19373,49,4.9,20095.7142857142,55.1428571428569,20567.6785714284,55.7499999999998,5.37142857142857,5.47142857142856
504031058,Bullsbrook,4716,20,,4816,20,6.1,4927,23,,5094,23,,5313,21,,5461,22,,5575,14,,5736.42857142852,18.1428571428573,5888.32142857142,17.5714285714287,-0.871428571428623,-1.30714285714294
504031059,Ellenbrook,27034,87,6.8,29562,92,6.8,31764,111,6.8,34106,116,6.7,37100,115,6.3,39319,108,5.6,41382,130,5.2,44023,131.999999999998,46447.7857142855,137.892857142855,5.21428571428578,4.9392857142858
504031060,Gidgegannup,2734,11,,2794,13,,2849,9,,2838,17,,2803,9,,2758,5,,2774,9,,2793.14285714286,7.28571428571445,2793.21428571428,6.5,0,0
504031061,Hazelmere - Guildford,3942,16,,4101,18,,4180,20,4.8,4258,22,5.1,4316,18,,4347,28,5.5,4397,18,,4504.85714285713,23.4285714285711,4576.03571428571,24.285714285714,3.08571428571418,3.30714285714276
504031062,Lockridge - Kiara,9038,35,5,9583,44,5.4,10045,23,4.8,10455,41,5.1,10991,38,4.4,11379,45,5.1,11785,39,4.7,12293.5714285715,41.9999999999996,12749.9642857143,43.0357142857138,4.65714285714287,4.58928571428572
504031063,Malaga,12,0,,13,0,,12,0,,13,0,,13,0,,13,0,,13,0,,13.2857142857143,0,13.4285714285714,0,0,0
504031064,Melaleuca - Lexia,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0
504031065,Middle Swan - Herne Hill,5579,36,5.2,5612,28,5,5613,32,5,5618,29,4.4,5606,24,4.3,5556,31,4.2,5571,32,4.2,5573.14285714286,28.2857142857146,5568.03571428572,27.7857142857146,3.85714285714289,3.66785714285714
504031066,Midland - Guildford,10438,172,9.8,10745,173,9.7,10865,133,10.1,10961,124,9.1,11018,152,8.7,11000,143,8.7,10825,143,9.3,11096.5714285714,130.285714285716,11161.7142857143,125.714285714286,8.64285714285722,8.46785714285721
504031067,Stratton - Jane Brook,7088,21,,7096,19,,7090,18,,7085,33,5.1,7060,17,,7016,26,5.5,7010,12,,7003.00000000001,18.857142857143,6987.85714285715,18.357142857143,3.08571428571418,3.47857142857129
504031068,The Vines,6683,13,,7624,14,,8449,23,2.7,9311,30,3.7,10204,18,,11002,21,4,11810,31,3.7,12710.7142857143,30.4285714285707,13564,32.6785714285707,4.35714285714266,4.94285714285684
504031069,Walyunga National Park,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0
505011070,Craigie - Beldon,10220,48,6,10253,42,5.6,10254,36,5.1,10247,41,4.7,10212,34,4.5,10311,61,5.3,10330,45,5.3,10318.7142857143,47.7142857142856,10333.1428571429,48.6785714285713,4.74285714285713,4.625
505011071,Currambine - Kinross,14864,30,4.4,14847,37,4.4,14717,50,4.3,14555,45,4.7,14332,49,5.1,14191,38,4.6,14119,41,4.3,13956.1428571429,46.2857142857133,13815.7142857143,47.4999999999991,4.67142857142856,4.70357142857142
505011072,Duncraig,16053,82,4.5,16047,74,4.4,15994,77,4.3,15951,82,4.3,15873,87,4.5,15675,73,4.3,15578,97,4.5,15554.4285714286,89.2857142857142,15472.6428571429,91.1785714285711,4.4,4.4
505011073,Greenwood - Warwick,14267,83,5,14313,71,4.6,14241,87,4.7,14068,92,4.6,13780,77,4.8,13698,65,4.5,13789,63,4.2,13575.8571428572,65.1428571428578,13464.2500000001,62.2142857142872,4.27142857142857,4.18214285714288
505011074,Heathridge - Connolly,11137,29,4,11170,41,4,11093,30,3.7,10980,26,3.5,10789,34,3.2,10694,35,3.4,10717,29,3.4,10580.5714285714,30.8571428571429,10490.7142857143,30.5714285714286,3.10000000000005,2.97500000000005
505011075,Hillarys,11495,25,3.9,11558,27,3.3,11537,36,2.8,11476,33,2.9,11355,32,3.1,11356,34,3,11266,27,2.9,11252.8571428571,32.8571428571427,11207.3928571429,33.4285714285711,2.6571428571429,2.53928571428577
505011076,Iluka - Burns Beach,7342,15,,7977,11,,8486,11,,8873,12,,9092,15,,9313,19,,9478,22,3.6,10035.2857142856,20.8571428571427,10381.2142857142,22.3214285714284,2.05714285714282,2.44285714285707
505011077,Joondalup - Edgewater,14626,98,7.1,14689,97,6.9,14611,99,6.4,14530,111,6.6,14276,81,6.1,14028,118,6.4,13827,88,6,13790.4285714286,98.0000000000001,13645.6428571428,97.7857142857143,5.84285714285721,5.6785714285715
505011078,Kingsley,14022,138,6.6,14022,138,5.9,13875,147,5.9,13693,126,5.8,13505,152,6,13428,117,5.4,13327,125,5.3,13175.5714285715,123.857142857144,13045.4642857144,121.142857142858,5.1571428571429,4.98571428571432
505011079,Mullaloo - Kallaroo,11842,33,3.7,11848,38,3.6,11814,27,2.9,11781,42,3,11673,43,3.2,11641,53,4,11627,43,4.1,11575.1428571429,50.7142857142853,11532.2857142857,53.4285714285716,3.82857142857142,3.91071428571428
505011080,Ocean Reef,8708,26,3.8,8653,27,4,8534,28,3.7,8353,21,3.6,8136,28,3.7,8101,21,3.3,8042,18,,7861.00000000003,19.0000000000005,7736.00000000003,17.7142857142862,1.32857142857142,0.87142857142851
505011081,Padbury,8935,34,5,8942,43,5,8823,32,4.5,8701,33,4.5,8519,31,4,8490,20,3.8,8484,42,4.2,8333.28571428574,30.285714285714,8241.82142857145,29.4642857142856,3.67142857142864,3.48214285714295
505011082,Sorrento - Marmion,10292,32,3.2,10347,31,3,10291,39,2.8,10209,49,3.3,10063,43,3.7,10139,35,3.6,10240,36,3.1,10111.5714285714,41.2857142857138,10083,42.1428571428564,3.5,3.56428571428572
505011083,Woodvale,9852,25,2.8,9875,30,2.9,9807,31,3,9725,39,3.4,9604,31,3.6,9580,28,3.4,9550,33,3.1,9470.57142857142,33.8571428571424,9409.89285714286,34.5714285714282,3.52857142857138,3.6178571428571
505021084,Balcatta - Hamersley,15960,118,6.3,16030,133,6.1,16031,116,5.6,16031,128,5.6,15990,152,5.6,15837,134,5.7,15697,104,5.3,15765.7142857143,125.857142857143,15722.2857142857,125.714285714286,5.20000000000005,5.06428571428575
505021085,Balga - Mirrabooka,19944,82,5.9,20449,75,5.3,20611,70,5,20786,92,5.1,20825,88,5.3,20671,92,5.7,20609,94,5.5,20935.4285714286,97.2857142857129,21030.1785714286,100.428571428571,5.3857142857143,5.38214285714287
505021086,Dianella,25059,130,3.9,25190,151,3.8,25226,164,4.2,25213,149,4.4,25159,158,4.2,25077,170,4.1,25040,159,3.9,25087.7142857143,171.428571428571,25075.2142857143,175.678571428571,4.15714285714285,4.17857142857142
505021087,Herdsman,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0
505021088,Innaloo - Doubleview,16709,123,5.8,17094,122,5.7,17297,121,5.8,17400,111,5.5,17432,116,5.3,17562,113,5.1,17745,134,5.2,17916.8571428572,121.428571428571,18066.1071428572,121.785714285714,4.98571428571432,4.86071428571432
505021089,Karrinyup - Gwelup - Carine,20553,144,5.5,20897,137,5.2,21036,145,5.1,21074,145,5.2,21013,140,5.1,21181,145,4.9,21574,173,5,21562.2857142857,160.999999999999,21691.1428571428,164.499999999999,4.84285714285716,4.76785714285714
505021090,Nollamara - Westminster,17225,72,5.3,18030,83,5.1,18302,67,4.8,18520,74,4.7,18675,86,4.6,18659,80,4.8,18802,84,4.8,19224.9999999999,84.9999999999991,19452.2142857143,86.7499999999991,4.54285714285717,4.46071428571432
505021091,Osborne Park Industrial,11,0,,13,0,,14,0,,16,0,,18,0,,18,3,,18,0,,20.4285714285711,1.28571428571416,21.6785714285711,1.49999999999989,0,0
505021092,Scarborough,15927,59,3.5,16307,56,3.7,16414,54,3.9,16481,57,3.9,16493,53,3.9,16616,52,3.7,16744,58,3.6,16875.7142857143,53.8571428571429,16988.1428571428,53.4285714285715,3.78571428571428,3.79642857142856
505021093,Stirling - Osborne Park,14202,58,4.5,14341,64,4.4,14390,66,4.5,14432,62,4.5,14419,67,4.4,14421,75,4.4,14234,92,4.9,14389.1428571429,86.9999999999982,14399.3214285714,91.4642857142844,4.67142857142856,4.71071428571429
505021094,Trigg - North Beach - Watermans Bay,7694,25,3.2,7873,41,3.4,7948,31,3.3,7967,37,3.7,7981,35,3.5,8023,35,3.6,8059,29,3.3,8138.99999999999,33.8571428571427,8189.99999999999,33.9999999999998,3.55714285714286,3.58928571428572
505021095,Tuart Hill - Joondanna,12236,78,4.9,12419,70,4.8,12491,65,5.1,12539,72,4.9,12531,90,5,12403,74,5.1,12392,101,5.5,12498.1428571429,93.1428571428569,12515.1428571429,96.7857142857147,5.37142857142857,5.45357142857142
505021096,Wembley Downs - Churchlands - Woodlands,14008,61,3.4,14373,54,3.2,14486,71,3.4,14524,67,3.4,14468,62,3.5,14541,61,3.1,14675,63,2.9,14770.5714285714,64.2857142857142,14853.3928571428,64.6785714285713,3.04285714285717,2.98571428571431
505021097,Yokine - Coolbinia - Menora,16059,170,5.8,16298,192,5.7,16393,194,5.9,16454,221,6.4,16453,189,5.8,16400,203,5.8,16402,185,5.3,16536,202.285714285714,16582.1785714286,204.499999999999,5.61428571428573,5.56428571428573
505031098,Alexander Heights - Koondoola,12375,40,5.7,12407,54,5.7,12401,55,5.5,12387,38,5.3,12351,43,4.7,12254,36,3.7,12147,56,4,12183.1428571429,45.9999999999999,12146,45.9999999999999,3.52857142857135,3.17499999999995
505031099,Butler - Merriwa - Ridgewood,21614,111,5.6,22937,142,5.7,23592,111,5.8,23995,115,5.7,24180,106,4.9,24215,139,5.2,24348,104,4.9,25175.2857142858,113.714285714286,25580.5000000001,112.571428571428,4.82857142857148,4.68571428571437
505031100,Carramar,13127,26,,14361,19,,15436,25,4.2,16376,26,4.2,17214,23,4.9,17865,34,5,18434,30,4.8,19645.7142857143,31.8571428571431,20528.1071428573,33.2857142857142,6.88571428571413,7.78214285714262
505031101,Clarkson,12836,29,,13196,25,,13436,30,,13461,26,,13459,28,,13399,36,5.2,13558,30,5.1,13705.7142857143,32.4285714285711,13798.3928571428,33.2499999999998,5.14285714285734,6.06071428571454
505031102,Girrawheen,9004,42,5.7,9226,40,5.6,9196,41,5.6,9155,42,5.4,9035,53,6,8862,40,5.9,8777,55,6.5,8812.14285714286,51.9999999999996,8756.07142857142,53.821428571428,6.29999999999998,6.42142857142858
505031103,Madeley - Darch - Landsdale,21803,55,5,23294,61,5.1,24443,87,5.4,25569,86,5.7,26542,88,5.9,27382,73,5.2,28254,75,4.7,29559.2857142859,87.1428571428569,30617.4285714286,90.1785714285707,5.25714285714285,5.25
505031104,Marangaroo,11224,86,7.5,11223,76,7.3,11172,76,6.8,11067,75,6.1,10884,86,6.3,10819,81,6.5,10781,96,7.2,10677.8571428571,89.4285714285711,10591.25,91.2142857142853,6.38571428571433,6.2785714285715
505031105,Mindarie - Quinns Rocks - Jindalee,18959,71,6.4,19354,52,5.4,19511,58,5.1,19511,62,4.6,19441,84,5.1,19730,64,4.8,19993,59,4.4,20040.4285714286,66.2857142857143,20175.5714285714,66.7857142857143,4.0857142857144,3.82857142857154
505031106,Neerabup National Park,3,0,,3,0,,4,0,,6,0,,7,0,,7,0,,7,0,,8.57142857142821,0,9.39285714285666,0,0,0
505031107,Tapping - Ashby - Sinagra,13519,41,4.4,13712,35,4.3,13795,33,4.4,13775,32,3.9,13697,41,3.8,13725,34,3.6,13730,32,3.4,13787.7142857143,32.4285714285716,13807.75,31.6785714285716,3.25714285714287,3.07857142857142
505031108,Wanneroo,25192,144,6.2,25978,136,5.8,26424,151,6,26573,172,6.2,26545,181,6.4,26702,150,6.2,26995,164,5.9,27340.9999999999,173.714285714284,27590.2142857143,177.928571428571,6.14285714285715,6.15357142857144
505031255,Alkimos - Eglinton,626,3,,1655,0,,3162,0,,5371,4,,8248,8,,10348,11,,11874,13,,13928.5714285714,14.1428571428569,15936.2857142859,16.2857142857138,0,0
505031256,Carabooda - Pinjar,808,4,,770,3,,732,5,,724,7,,743,5,,710,3,,712,0,,686,2.14285714285711,671.821428571431,1.71428571428567,0,0
505031257,Two Rocks,2393,13,,2498,17,,2562,16,,2735,13,,3074,15,,3186,14,,3376,11,,3522.99999999994,12.2857142857143,3695.74999999994,11.8214285714287,0,0
505031258,Yanchep,5304,60,9.2,5914,80,10.2,6364,53,10.6,7362,69,10.8,9095,64,9.3,9844,56,8.3,10399,73,7.5,11451.142857143,65.2857142857142,12375.2857142857,65.3571428571427,7.95714285714291,7.59285714285716
506011110,Armadale - Wungong - Brookdale,17970,158,8.3,18809,166,8.5,19132,164,8.4,19407,156,8.1,19565,177,8,19933,166,7.8,20651,151,7.5,20884.4285714285,161.428571428571,21267.4285714285,161.142857142857,7.48571428571432,7.33571428571435
506011111,Ashendon - Lesley,3,0,,6,0,,8,0,,11,0,,14,0,,14,0,,14,0,,17.8571428571427,0,19.821428571428,0,0,0
506011112,Camillo - Champion Lakes,5588,25,7.3,5649,26,6.8,5682,31,6.2,5693,32,6.3,5686,35,6.6,5634,31,6.8,5554,27,6.6,5622.57142857143,32.4285714285711,5618,33.1428571428569,6.41428571428575,6.35357142857147
506011113,Forrestdale - Harrisdale - Piara Waters,9649,7,,11760,12,,14063,16,,16973,25,,20034,19,,22196,27,5.1,24297,24,4.6,27108.4285714272,30.5714285714275,29636.5357142845,33.5714285714275,4.81428571428569,5.67142857142858
506011114,Kelmscott,10738,76,5.9,10813,73,6,10828,91,6.6,10808,75,6.4,10742,83,6.4,10760,78,5.8,10630,100,6.3,10686.1428571429,92.8571428571431,10667.7142857143,95.5,6.28571428571428,6.30714285714285
506011115,Mount Nasura - Mount Richon - Bedfordale,7864,30,3.9,8004,26,3.6,8098,34,3.6,8137,23,3.1,8143,22,2.9,8170,41,3,8221,41,3.6,8297.85714285715,38.2857142857138,8349.57142857144,40.1071428571422,2.98571428571429,2.8857142857143
506011116,Roleystone,7257,28,4.4,7267,31,4.6,7254,20,4.4,7240,23,3.9,7214,26,3.6,7218,23,3.7,7223,23,3.7,7204.71428571429,21.2857142857145,7196.14285714286,20.3928571428573,3.37142857142857,3.20357142857142
506011117,Seville Grove,10032,20,4.6,10354,24,4.8,10494,26,4.5,10579,27,4.6,10623,32,4.9,10773,25,4.6,11044,34,4.9,11128.8571428572,33.9999999999995,11271.8214285714,35.7857142857142,4.82857142857142,4.86071428571427
506021118,Belmont - Ascot - Redcliffe,14474,106,7.1,14733,104,6.6,14848,112,6.5,14897,137,6.7,14889,127,6.9,14811,122,7,14680,126,6.8,14878.1428571428,135.000000000001,14907.25,138.964285714286,6.84285714285715,6.85357142857144
506021119,East Victoria Park - Carlisle,16579,110,7.5,16991,108,7.2,17172,125,7.5,17282,110,7.5,17275,101,7.3,17251,118,7,17289,101,6.8,17513.1428571428,106,17611.4642857143,104.892857142857,6.87142857142862,6.77500000000006
506021120,Kewdale Commercial,0,0,,3,0,,4,0,,6,0,,7,0,,7,0,,7,0,,9.42857142857156,0,10.5714285714284,0,0,0
506021121,Perth Airport,58,0,,51,0,,45,0,,38,0,,31,0,,31,0,,31,0,,21.4285714285725,0,16.6071428571449,0,0,0
506021122,Rivervale - Kewdale - Cloverdale,24259,132,5.6,25132,162,5.8,25634,151,5.8,26114,137,5.8,26521,145,5.4,26680,141,5.1,26805,148,5.1,27537.9999999999,145.142857142857,27953.0357142856,145.142857142857,5.04285714285717,4.92500000000001
